pixel_id,date,ndvi
146,2018-07-01,
146,2018-07-02,
146,2018-07-04,0.8713
146,2018-07-07,
146,2018-07-08,
146,2018-07-09,0.875
146,2018-07-11,
146,2018-07-12,
146,2018-07-13,
146,2018-07-14,0.6838
146,2018-07-16,
146,2018-07-17,
146,2018-07-18,
146,2018-07-19,0.8675
146,2018-07-22,
146,2018-07-24,
146,2018-07-26,
146,2018-07-27,
146,2018-07-29,0.871
146,2018-07-31,
146,2018-08-01,
146,2018-08-03,0.8585
146,2018-08-05,
146,2018-08-06,
146,2018-08-08,
146,2018-08-11,
146,2018-08-15,
146,2018-08-16,
146,2018-08-17,
146,2018-08-18,0.8232
146,2018-08-20,
146,2018-08-21,
146,2018-08-23,
146,2018-08-26,
146,2018-08-27,
146,2018-08-28,0.8821
146,2018-09-04,
146,2018-09-05,
146,2018-09-06,
146,2018-09-09,
146,2018-09-10,
146,2018-09-11,
146,2018-09-12,0.6548
146,2018-09-16,
146,2018-09-17,0.8496
146,2018-09-19,
146,2018-09-20,
146,2018-09-21,
146,2018-09-22,
146,2018-09-24,
146,2018-09-25,
146,2018-09-26,
146,2018-09-27,0.8788
146,2018-09-29,
146,2018-09-30,
146,2018-10-02,0.8439
146,2018-10-04,
146,2018-10-05,
146,2018-10-07,
146,2018-10-09,
146,2018-10-10,
146,2018-10-12,0.7445
146,2018-10-15,
146,2018-10-16,
146,2018-10-17,0.7254
146,2018-10-19,
146,2018-10-20,
146,2018-10-22,0.7634
146,2018-10-25,
146,2018-10-26,
146,2018-11-01,0.7979
146,2018-11-11,0.639
146,2018-11-15,
146,2018-11-16,
146,2018-11-18,
146,2018-11-24,
146,2018-11-28,
146,2018-12-11,0.8017
146,2018-12-13,
146,2018-12-15,
146,2018-12-18,
146,2018-12-26,
146,2018-12-28,
146,2019-01-03,
146,2019-01-07,
146,2019-01-15,0.7149
146,2019-01-18,
146,2019-01-19,
146,2019-01-22,
146,2019-01-24,
146,2019-01-25,0.4536
146,2019-01-29,
146,2019-02-04,
146,2019-02-06,
146,2019-02-08,
146,2019-02-12,
146,2019-02-13,
146,2019-02-14,0.6173
146,2019-02-16,
146,2019-02-17,
146,2019-02-18,
146,2019-02-19,0.4472
146,2019-02-21,
146,2019-02-22,
146,2019-02-23,
146,2019-02-24,0.505
146,2019-02-26,
146,2019-02-27,
146,2019-02-28,
146,2019-03-03,
146,2019-03-05,
146,2019-03-08,
146,2019-03-16,0.5652
146,2019-03-19,
146,2019-03-21,0.4487
146,2019-03-23,
146,2019-03-24,
146,2019-03-26,
146,2019-03-28,
146,2019-03-29,
146,2019-03-30,
146,2019-03-31,0.4456
146,2019-04-02,
146,2019-04-05,
146,2019-04-08,
146,2019-04-15,0.5111
146,2019-04-17,
146,2019-04-18,
146,2019-04-19,
146,2019-04-20,0.5705
146,2019-04-22,
146,2019-04-23,
146,2019-04-25,0.4899
146,2019-04-30,0.6679
146,2019-05-07,
146,2019-05-13,
146,2019-05-14,
146,2019-05-15,
146,2019-05-23,
146,2019-05-24,
146,2019-05-30,0.8451
146,2019-06-01,
146,2019-06-02,
146,2019-06-04,0.8308
146,2019-06-07,
146,2019-06-12,
146,2019-06-13,
146,2019-06-16,
146,2019-06-17,
146,2019-06-18,
146,2019-06-19,
146,2019-06-24,0.7316
146,2019-06-26,
146,2019-06-27,
146,2019-06-28,
146,2019-06-29,0.8693
146,2019-07-01,
146,2019-07-02,
146,2019-07-04,
146,2019-07-06,
146,2019-07-07,
146,2019-07-09,
146,2019-07-14,0.8494
146,2019-07-16,
146,2019-07-17,
146,2019-07-19,0.8256
146,2019-07-21,
146,2019-07-22,
146,2019-07-23,
146,2019-07-24,0.8645
146,2019-07-26,
146,2019-07-29,
146,2019-08-01,
146,2019-08-03,0.8243
146,2019-08-05,
146,2019-08-06,
146,2019-08-08,0.8406
146,2019-08-11,
146,2019-08-18,0.8271
146,2019-08-21,
146,2019-08-22,
146,2019-08-23,
146,2019-08-25,
146,2019-08-26,
146,2019-08-27,
146,2019-08-28,0.8536
146,2019-08-30,
146,2019-08-31,
146,2019-09-01,
146,2019-09-04,
146,2019-09-09,
146,2019-09-11,
146,2019-09-12,0.8637
146,2019-09-14,
146,2019-09-15,
146,2019-09-16,
146,2019-09-17,0.797
146,2019-09-19,
146,2019-09-20,
146,2019-09-21,
146,2019-09-22,
146,2019-09-27,0.8405
146,2019-09-29,
146,2019-09-30,
146,2019-10-01,
146,2019-10-07,
146,2019-10-11,
146,2019-10-12,
146,2019-10-14,
146,2019-10-16,
146,2019-10-17,
146,2019-10-25,
146,2019-10-26,
146,2019-10-27,0.636
146,2019-11-10,
146,2019-11-13,
146,2019-11-19,
146,2019-11-20,
146,2019-11-30,
146,2019-12-03,
146,2019-12-04,
146,2019-12-06,
146,2019-12-08,
146,2019-12-10,
146,2019-12-19,
146,2019-12-28,
146,2019-12-29,
146,2019-12-31,
146,2020-01-02,
146,2020-01-03,
146,2020-01-05,0.6267
146,2020-01-07,
146,2020-01-08,
146,2020-01-10,
146,2020-01-12,
146,2020-01-14,
146,2020-01-15,0.6613
146,2020-01-17,
146,2020-01-18,
146,2020-01-20,0.493
146,2020-01-22,
146,2020-01-23,
146,2020-01-24,
146,2020-01-25,0.3482
146,2020-01-27,
146,2020-01-30,
146,2020-02-01,
146,2020-02-06,
146,2020-02-07,
146,2020-02-09,
146,2020-02-14,
146,2020-02-21,
146,2020-02-22,
146,2020-02-24,
146,2020-03-03,
146,2020-03-08,
146,2020-03-12,
146,2020-03-13,
146,2020-03-15,0.5278
146,2020-03-17,
146,2020-03-18,
146,2020-03-19,
146,2020-03-20,
146,2020-03-23,
146,2020-03-24,
146,2020-03-25,0.4495
146,2020-03-27,
146,2020-03-28,
146,2020-04-01,
146,2020-04-02,
146,2020-04-03,
146,2020-04-04,0.4971
146,2020-04-06,
146,2020-04-07,
146,2020-04-09,0.5065
146,2020-04-11,
146,2020-04-12,
146,2020-04-13,
146,2020-04-14,0.6236
146,2020-04-16,
146,2020-04-17,
146,2020-04-18,
146,2020-04-22,
146,2020-04-23,
146,2020-04-24,0.7148
146,2020-04-27,
146,2020-05-04,0.847
146,2020-05-07,
146,2020-05-08,
146,2020-05-09,0.8444
146,2020-05-17,
146,2020-05-18,
146,2020-05-19,0.8776
146,2020-05-23,
146,2020-05-24,0.8322
146,2020-05-26,
146,2020-05-27,
146,2020-05-29,0.8787
146,2020-05-31,
146,2020-06-01,
146,2020-06-02,
146,2020-06-03,0.884
146,2020-06-11,
146,2020-06-13,0.8706
146,2020-06-16,
146,2020-06-23,0.8747
146,2020-06-25,
146,2020-06-27,
146,2020-06-30,
146,2020-07-01,
146,2020-07-02,
146,2020-07-05,
146,2020-07-06,
146,2020-07-07,
146,2020-07-08,0.897
146,2020-07-10,
146,2020-07-11,
146,2020-07-13,0.8461
146,2020-07-18,0.8627
146,2020-07-20,
146,2020-07-23,0.841
146,2020-07-25,
146,2020-07-27,
146,2020-07-28,
146,2020-07-30,
146,2020-07-31,
146,2020-08-05,
146,2020-08-06,
146,2020-08-07,0.8816
146,2020-08-09,
146,2020-08-10,
146,2020-08-11,
146,2020-08-12,0.8274
146,2020-08-15,
146,2020-08-19,
146,2020-08-20,
146,2020-08-21,
146,2020-08-26,
146,2020-08-27,
146,2020-09-03,
146,2020-09-04,
146,2020-09-05,
146,2020-09-08,
146,2020-09-09,
146,2020-09-10,
146,2020-09-11,0.7952
146,2020-09-13,
146,2020-09-14,
146,2020-09-15,
146,2020-09-16,
146,2020-09-18,
146,2020-09-20,
146,2020-09-21,
146,2020-09-28,
146,2020-09-30,
146,2020-10-08,
146,2020-10-09,
146,2020-10-10,
146,2020-10-13,
146,2020-10-18,
146,2020-10-19,
146,2020-10-24,
146,2020-10-25,
146,2020-10-28,
146,2020-10-30,
146,2020-10-31,0.3789
146,2020-11-02,
146,2020-11-07,
146,2020-11-09,
146,2020-11-10,
146,2020-11-12,
146,2020-11-13,
146,2020-11-14,
146,2020-11-15,
146,2020-11-17,
146,2020-11-18,
146,2020-11-19,
146,2020-11-22,
146,2020-11-23,
146,2020-11-24,
146,2020-11-25,
146,2020-11-27,
146,2020-11-28,
146,2020-11-29,
146,2020-11-30,
146,2020-12-03,
146,2020-12-10,
146,2020-12-13,
146,2020-12-17,
146,2021-01-08,
146,2021-01-09,0.8295
146,2021-01-11,
146,2021-01-16,
146,2021-01-19,
146,2021-01-24,0.4981
146,2021-02-05,
146,2021-02-08,0.2841
146,2021-02-12,
146,2021-02-13,
146,2021-02-15,
146,2021-02-16,
146,2021-02-17,
146,2021-02-20,
146,2021-02-21,
146,2021-02-22,
146,2021-02-23,0.3627
146,2021-02-25,
146,2021-02-26,
146,2021-02-27,
146,2021-02-28,
146,2021-03-02,
146,2021-03-07,
146,2021-03-10,0.3053
146,2021-03-12,
146,2021-03-19,
146,2021-03-20,
146,2021-03-22,
146,2021-03-23,
146,2021-03-24,
146,2021-03-25,0.3441
146,2021-03-28,
146,2021-03-29,
146,2021-03-30,0.5105
146,2021-04-01,
146,2021-04-02,
146,2021-04-03,
146,2021-04-04,0.4946
146,2021-04-06,
146,2021-04-08,
146,2021-04-09,
146,2021-04-11,
146,2021-04-14,
146,2021-04-16,
146,2021-04-17,
146,2021-04-19,0.5035
146,2021-04-21,
146,2021-04-22,
146,2021-04-24,0.5692
146,2021-04-27,
146,2021-05-03,
146,2021-05-08,
146,2021-05-09,0.6927
146,2021-05-12,
146,2021-05-14,0.6882
146,2021-05-22,
146,2021-05-26,
146,2021-05-28,
146,2021-05-29,0.8092
146,2021-05-31,
146,2021-06-01,
146,2021-06-10,
146,2021-06-11,
146,2021-06-12,
146,2021-06-13,0.8792
146,2021-06-15,
146,2021-06-16,
146,2021-06-17,
146,2021-06-18,0.7811
146,2021-06-21,
146,2021-06-22,
146,2021-06-23,0.8528
146,2021-06-26,
146,2021-06-27,
146,2021-07-02,
146,2021-07-10,
146,2021-07-11,
146,2021-07-12,
146,2021-07-18,0.8317
146,2021-07-20,
146,2021-07-21,
146,2021-07-22,
146,2021-07-23,0.8175
146,2021-08-06,
146,2021-08-09,
146,2021-08-10,
146,2021-08-12,0.8215
146,2021-08-14,
146,2021-08-15,
146,2021-08-17,0.7723
146,2021-08-19,
146,2021-08-20,
146,2021-08-21,
146,2021-08-24,
146,2021-08-26,
146,2021-08-27,0.8133
146,2021-08-30,
146,2021-09-01,0.8508
146,2021-09-03,
146,2021-09-04,
146,2021-09-05,
146,2021-09-06,0.8262
146,2021-09-08,
146,2021-09-11,0.7966
146,2021-09-13,
146,2021-09-18,
146,2021-09-21,0.808
146,2021-09-23,
146,2021-09-24,
146,2021-09-25,
146,2021-09-28,
146,2021-09-30,
146,2021-10-01,0.841
146,2021-10-08,
146,2021-10-10,
146,2021-10-11,0.5365
146,2021-10-13,
146,2021-10-14,
146,2021-10-15,
146,2021-10-16,0.7715
146,2021-10-18,
146,2021-10-19,
146,2021-10-20,
146,2021-10-21,0.8638
146,2021-10-23,
146,2021-10-24,
146,2021-10-26,0.7905
146,2021-10-28,
146,2021-10-29,
146,2021-10-31,0.7724
146,2021-11-05,
146,2021-11-07,
146,2021-11-12,
146,2021-11-18,
146,2021-11-19,
146,2021-11-20,
146,2021-11-24,
146,2021-12-03,
146,2021-12-07,
146,2021-12-12,
146,2021-12-14,
146,2021-12-15,
146,2021-12-17,
146,2021-12-18,
146,2021-12-19,
146,2021-12-20,
146,2021-12-22,
146,2022-01-26,
146,2022-01-27,
146,2022-01-29,1.0
146,2022-02-05,
146,2022-02-08,1.0
146,2022-02-10,
146,2022-02-11,
146,2022-02-12,
146,2022-02-13,0.6579
146,2022-02-17,
146,2022-02-20,
146,2022-02-22,
146,2022-02-23,
146,2022-02-25,
146,2022-02-26,
146,2022-02-27,
146,2022-02-28,0.5993
146,2022-03-02,
146,2022-03-03,
146,2022-03-04,
146,2022-03-05,0.4618
146,2022-03-07,
146,2022-03-08,
146,2022-03-09,
146,2022-03-10,0.4961
146,2022-03-12,
146,2022-03-14,
146,2022-03-19,
146,2022-03-20,0.4356
146,2022-03-22,
146,2022-03-23,
146,2022-03-24,
146,2022-03-25,0.5261
146,2022-03-27,
146,2022-03-28,
146,2022-04-03,
146,2022-04-04,0.3924
146,2022-04-06,
146,2022-04-11,
146,2022-04-12,
146,2022-04-13,
146,2022-04-14,0.5281
146,2022-04-16,
146,2022-04-17,
146,2022-04-18,
146,2022-04-19,0.5665
146,2022-04-21,
146,2022-04-22,
146,2022-04-27,
146,2022-04-28,
146,2022-04-29,
146,2022-05-02,
146,2022-05-07,
146,2022-05-09,0.7565
146,2022-05-11,
146,2022-05-14,
146,2022-05-16,
146,2022-05-17,
146,2022-05-19,0.8766
146,2022-05-21,
146,2022-05-23,
146,2022-05-26,
146,2022-05-27,
146,2022-06-08,
146,2022-06-10,
146,2022-06-11,
146,2022-06-12,
146,2022-06-13,
146,2022-06-15,
146,2022-06-16,
146,2022-06-17,
146,2022-06-18,0.817
146,2022-06-20,
146,2022-06-21,
146,2022-06-23,0.8651
146,2022-06-25,
146,2022-06-26,
146,2022-06-27,
146,2022-06-30,
146,2022-07-02,
146,2022-07-03,0.8541
146,2022-07-05,
146,2022-07-06,
146,2022-07-08,0.8782
146,2022-07-10,
146,2022-07-11,
146,2022-07-12,
146,2022-07-13,0.8619
146,2022-07-15,
146,2022-07-16,
146,2022-07-17,
146,2022-07-18,0.8448
146,2022-07-20,
146,2022-07-21,
146,2022-07-22,
146,2022-07-25,
146,2022-07-26,
146,2022-07-28,0.8427
146,2022-07-30,
146,2022-07-31,
146,2022-08-01,
146,2022-08-02,0.8364
146,2022-08-04,
146,2022-08-05,
146,2022-08-09,
146,2022-08-10,
146,2022-08-11,
146,2022-08-12,0.8628
146,2022-08-14,
146,2022-08-16,
146,2022-08-17,0.7021
146,2022-08-21,
146,2022-08-22,0.8546
146,2022-08-24,
146,2022-08-25,
146,2022-08-26,
146,2022-08-27,
146,2022-08-29,
146,2022-09-01,0.7933
146,2022-09-04,
146,2022-09-08,
146,2022-09-09,
146,2022-09-11,0.8355
146,2022-09-13,
146,2022-09-18,
146,2022-09-19,
146,2022-09-20,
146,2022-09-21,0.8611
146,2022-09-23,
146,2022-10-03,
146,2022-10-04,
146,2022-10-05,
146,2022-10-06,0.7908
146,2022-10-09,
146,2022-10-11,0.6009
146,2022-10-15,
146,2022-10-16,0.7244
146,2022-10-18,
146,2022-10-19,
146,2022-10-25,
146,2022-10-26,0.7244
146,2022-10-28,
146,2022-10-29,
146,2022-10-30,
146,2022-11-08,
146,2022-11-10,0.5507
146,2022-11-19,
146,2022-11-20,0.8393
146,2022-11-27,
146,2022-12-07,
146,2022-12-08,
146,2022-12-17,
146,2022-12-24,
146,2022-12-27,
146,2022-12-28,
146,2022-12-29,
146,2023-01-01,
146,2023-01-02,
146,2023-01-06,
146,2023-01-07,
146,2023-01-13,
146,2023-01-19,
146,2023-01-21,
146,2023-01-26,
146,2023-01-28,
146,2023-01-29,
146,2023-01-31,
146,2023-02-01,
146,2023-02-03,0.8171
146,2023-02-07,
146,2023-02-08,
146,2023-02-10,
146,2023-02-11,
146,2023-02-12,
146,2023-02-13,
146,2023-02-15,
146,2023-02-16,
146,2023-02-18,0.4063
146,2023-02-20,
146,2023-02-21,
146,2023-02-23,
146,2023-03-03,
146,2023-03-05,
146,2023-03-07,
146,2023-03-09,
146,2023-03-15,0.5951
146,2023-03-17,
146,2023-03-18,
146,2023-03-19,
146,2023-03-20,
146,2023-03-22,
146,2023-03-28,
146,2023-04-03,
146,2023-04-04,0.4879
146,2023-04-06,
146,2023-04-09,0.5208
146,2023-04-14,
146,2023-04-18,
146,2023-04-19,
146,2023-04-26,
146,2023-04-27,
146,2023-05-02,
146,2023-05-03,
146,2023-05-04,0.7421
146,2023-05-06,
146,2023-05-22,
146,2023-05-26,
146,2023-05-27,
146,2023-05-29,0.8463
146,2023-05-31,
146,2023-06-01,
146,2023-06-02,
146,2023-06-03,0.8334
146,2023-06-05,
146,2023-06-06,
146,2023-06-07,
146,2023-06-08,0.7877
146,2023-06-10,
146,2023-06-11,
146,2023-06-12,
146,2023-06-13,0.8329
146,2023-06-15,
146,2023-06-16,
146,2023-06-17,
146,2023-06-18,
146,2023-06-21,
146,2023-06-23,0.8494
146,2023-06-25,
146,2023-06-26,
146,2023-06-28,0.8188
146,2023-07-03,
146,2023-07-06,
146,2023-07-07,
146,2023-07-08,
146,2023-07-10,
146,2023-07-11,
146,2023-07-12,
146,2023-07-15,
146,2023-07-16,
146,2023-07-17,
146,2023-07-18,
146,2023-07-20,
146,2023-07-23,0.8469
146,2023-07-31,
146,2023-08-02,0.8451
146,2023-08-14,
146,2023-08-16,
146,2023-08-19,
146,2023-08-20,
146,2023-08-21,
146,2023-08-22,0.8281
146,2023-08-24,
146,2023-08-26,
146,2023-09-01,0.8577
146,2023-09-03,
146,2023-09-04,
146,2023-09-05,
146,2023-09-06,0.807
146,2023-09-08,
146,2023-09-09,
146,2023-09-10,
146,2023-09-11,0.8108
146,2023-09-16,0.8162
146,2023-09-24,
146,2023-09-25,
146,2023-09-26,0.8571
146,2023-09-28,
146,2023-09-29,
146,2023-09-30,
146,2023-10-01,0.717
146,2023-10-03,
146,2023-10-04,
146,2023-10-05,
146,2023-10-06,
146,2023-10-08,
146,2023-10-09,
146,2023-10-10,
146,2023-10-11,0.801
146,2023-10-13,
146,2023-10-15,
146,2023-10-16,0.6629
146,2023-10-28,
146,2023-11-08,
146,2023-12-03,
146,2023-12-07,
146,2023-12-15,0.7692
146,2023-12-17,
146,2023-12-18,
146,2023-12-19,
146,2023-12-24,
146,2023-12-25,0.6498
146,2023-12-27,
146,2023-12-30,0.5372
146,2024-01-01,
146,2024-01-03,
146,2024-01-11,
146,2024-01-12,
146,2024-01-13,
146,2024-01-14,
146,2024-01-16,
146,2024-01-19,0.0932
146,2024-01-27,
146,2024-01-29,0.4773
146,2024-02-03,0.9311
146,2024-02-05,
146,2024-02-06,
146,2024-02-12,
146,2024-02-15,
146,2024-02-20,
146,2024-02-23,
146,2024-02-25,
146,2024-03-07,
146,2024-03-08,
146,2024-03-11,
146,2024-03-14,0.553
146,2024-03-19,
146,2024-03-22,
146,2024-03-23,
146,2024-04-02,
146,2024-04-05,0.0
146,2024-04-06,
146,2024-04-11,
146,2024-04-12,
146,2024-04-13,0.5288
146,2024-04-25,
146,2024-04-30,
146,2024-05-10,
146,2024-05-11,
146,2024-05-20,
146,2024-05-28,0.8668
146,2024-06-04,
146,2024-06-05,
146,2024-06-06,
146,2024-06-10,
146,2024-06-12,0.8405
146,2024-06-15,
146,2024-06-19,
146,2024-06-24,
146,2024-06-25,
146,2024-06-27,
146,2024-07-02,
146,2024-07-04,
146,2024-07-05,
146,2024-07-09,
146,2024-07-11,
146,2024-07-14,
146,2024-07-17,0.7732
146,2024-07-19,
146,2024-07-20,
146,2024-07-21,
146,2024-07-24,
146,2024-07-25,
146,2024-07-27,
146,2024-07-29,
146,2024-07-30,
146,2024-07-31,
146,2024-08-01,0.8125
146,2024-08-03,
146,2024-08-04,
146,2024-08-06,0.7652
146,2024-08-09,
146,2024-08-10,
146,2024-08-11,0.8466
146,2024-08-13,
146,2024-08-14,
146,2024-08-15,
146,2024-08-16,
146,2024-08-19,
146,2024-08-21,
146,2024-08-23,
146,2024-08-24,
146,2024-08-28,
146,2024-08-29,
146,2024-08-30,
146,2024-08-31,0.8045
146,2024-09-03,
146,2024-09-07,
146,2024-09-15,0.8403
146,2024-09-18,
146,2024-09-20,0.8377
146,2024-09-29,
146,2024-09-30,
146,2024-10-05,0.788
146,2024-10-07,
146,2024-10-25,
146,2024-10-28,
146,2024-10-29,
146,2024-10-30,
146,2024-11-01,
146,2024-11-02,
146,2024-11-03,
146,2024-11-04,
146,2024-11-06,
146,2024-11-07,
146,2024-11-09,
146,2024-11-11,
146,2024-11-14,0.5123
146,2024-11-16,
146,2024-11-18,
146,2024-11-23,
146,2024-11-27,
146,2024-11-29,
146,2024-12-01,
146,2024-12-11,
146,2024-12-12,
146,2024-12-13,
146,2024-12-16,
146,2024-12-21,
146,2024-12-23,
146,2024-12-24,0.1104
146,2024-12-26,
146,2024-12-27,
146,2024-12-28,
146,2024-12-29,
146,2024-12-31,
146,2025-01-01,
146,2025-01-03,
146,2025-01-11,
146,2025-01-13,0.6979
146,2025-01-18,
146,2025-01-21,
146,2025-01-25,
146,2025-01-26,
146,2025-02-02,
146,2025-02-04,
146,2025-02-05,
146,2025-02-06,
146,2025-02-11,
146,2025-02-15,
146,2025-02-16,
146,2025-02-17,
146,2025-02-19,
146,2025-02-21,
146,2025-03-02,
146,2025-03-03,
146,2025-03-04,0.4742
146,2025-03-06,
146,2025-03-07,
146,2025-03-08,
146,2025-03-09,0.2839
146,2025-03-11,
146,2025-03-18,
146,2025-03-28,
146,2025-03-31,
146,2025-04-01,
146,2025-04-02,
146,2025-04-03,0.4624
146,2025-04-04,
146,2025-04-05,
146,2025-04-06,
146,2025-04-07,
146,2025-04-07,
146,2025-04-08,0.5629
146,2025-04-12,
146,2025-04-22,
146,2025-04-23,
146,2025-04-26,
146,2025-04-28,0.6038
146,2025-04-30,
146,2025-04-30,0.7954
146,2025-05-01,
146,2025-05-02,
146,2025-05-03,
146,2025-05-10,
146,2025-05-10,0.8596
146,2025-05-11,
146,2025-05-13,
146,2025-05-13,
146,2025-05-15,
146,2025-05-16,
146,2025-05-17,
146,2025-05-18,0.8481
146,2025-05-30,
146,2025-05-30,0.8908
146,2025-05-31,
147,2017-04-03,
147,2017-04-20,0.6362
147,2017-04-30,0.7009
147,2017-05-10,0.811
147,2017-06-02,
147,2017-06-12,
147,2017-06-13,
147,2017-06-19,0.8813
147,2017-06-22,
147,2017-07-06,
147,2017-07-13,
147,2017-07-22,
147,2017-08-05,
147,2017-09-10,
147,2017-09-20,
147,2017-09-24,
147,2017-10-10,
147,2017-10-11,
147,2017-10-31,
147,2017-11-03,
147,2017-11-16,
147,2017-12-06,
147,2017-12-13,
147,2017-12-23,
147,2017-12-24,
147,2017-12-25,
147,2018-01-08,
147,2018-01-14,
147,2018-02-09,
147,2018-02-13,
147,2018-02-23,
147,2018-02-28,
147,2018-03-14,
147,2018-03-20,
147,2018-03-23,
147,2018-03-24,
147,2018-03-25,
147,2018-03-28,
147,2018-04-02,
147,2018-04-07,
147,2018-04-08,
147,2018-04-13,
147,2018-04-14,
147,2018-04-17,
147,2018-04-18,
147,2018-04-19,
147,2018-04-20,0.6691
147,2018-04-22,
147,2018-04-24,
147,2018-04-25,
147,2018-04-27,
147,2018-04-28,
147,2018-04-30,0.8482
147,2018-05-05,
147,2018-05-07,
147,2018-05-08,
147,2018-05-12,
147,2018-05-18,
147,2018-05-25,0.8951
147,2018-05-30,0.8468
147,2018-06-01,
147,2018-06-02,
147,2018-06-04,
147,2018-06-09,0.8919
147,2018-06-14,
147,2018-06-16,
147,2018-06-19,0.8969
147,2018-06-21,
147,2018-06-22,
147,2018-06-23,
147,2018-06-26,
147,2018-06-27,
147,2018-06-29,0.8911
147,2018-07-01,
147,2018-07-02,
147,2018-07-04,0.8949
147,2018-07-07,
147,2018-07-08,
147,2018-07-09,0.8791
147,2018-07-11,
147,2018-07-12,
147,2018-07-13,
147,2018-07-14,0.6987
147,2018-07-16,
147,2018-07-17,
147,2018-07-18,
147,2018-07-19,0.8721
147,2018-07-22,
147,2018-07-24,
147,2018-07-26,
147,2018-07-27,
147,2018-07-29,0.8942
147,2018-07-31,
147,2018-08-01,
147,2018-08-03,0.8544
147,2018-08-05,
147,2018-08-06,
147,2018-08-08,
147,2018-08-11,
147,2018-08-15,
147,2018-08-16,
147,2018-08-17,
147,2018-08-18,0.8412
147,2018-08-20,
147,2018-08-21,
147,2018-08-23,
147,2018-08-26,
147,2018-08-27,
147,2018-08-28,0.8771
147,2018-09-04,
147,2018-09-05,
147,2018-09-06,
147,2018-09-09,
147,2018-09-10,
147,2018-09-11,
147,2018-09-12,0.7027
147,2018-09-16,
147,2018-09-17,0.8515
147,2018-09-19,
147,2018-09-20,
147,2018-09-21,
147,2018-09-22,
147,2018-09-24,
147,2018-09-25,
147,2018-09-26,
147,2018-09-27,0.871
147,2018-09-29,
147,2018-09-30,
147,2018-10-02,0.8439
147,2018-10-04,
147,2018-10-05,
147,2018-10-07,
147,2018-10-09,
147,2018-10-10,
147,2018-10-12,0.796
147,2018-10-15,
147,2018-10-16,
147,2018-10-17,0.7518
147,2018-10-19,
147,2018-10-20,
147,2018-10-22,0.7114
147,2018-10-25,
147,2018-10-26,
147,2018-11-01,0.7422
147,2018-11-11,0.5916
147,2018-11-15,
147,2018-11-16,
147,2018-11-18,
147,2018-11-24,
147,2018-11-28,
147,2018-12-11,0.7312
147,2018-12-13,
147,2018-12-15,
147,2018-12-18,
147,2018-12-26,
147,2018-12-28,
147,2019-01-03,
147,2019-01-07,
147,2019-01-15,0.6785
147,2019-01-18,
147,2019-01-19,
147,2019-01-22,
147,2019-01-24,
147,2019-01-25,0.4911
147,2019-01-29,
147,2019-02-04,
147,2019-02-06,
147,2019-02-08,
147,2019-02-12,
147,2019-02-13,
147,2019-02-14,0.5877
147,2019-02-16,
147,2019-02-17,
147,2019-02-18,
147,2019-02-19,0.5019
147,2019-02-21,
147,2019-02-22,
147,2019-02-23,
147,2019-02-24,0.4268
147,2019-02-26,
147,2019-02-27,
147,2019-02-28,
147,2019-03-03,
147,2019-03-05,
147,2019-03-08,
147,2019-03-16,0.5646
147,2019-03-19,
147,2019-03-21,0.4753
147,2019-03-23,
147,2019-03-24,
147,2019-03-26,
147,2019-03-28,
147,2019-03-29,
147,2019-03-30,
147,2019-03-31,0.4867
147,2019-04-02,
147,2019-04-05,
147,2019-04-08,
147,2019-04-15,0.515
147,2019-04-17,
147,2019-04-18,
147,2019-04-19,
147,2019-04-20,0.5689
147,2019-04-22,
147,2019-04-23,
147,2019-04-25,0.4805
147,2019-04-30,0.637
147,2019-05-07,
147,2019-05-13,
147,2019-05-14,
147,2019-05-15,
147,2019-05-23,
147,2019-05-24,
147,2019-05-30,0.8353
147,2019-06-01,
147,2019-06-02,
147,2019-06-04,0.8442
147,2019-06-07,
147,2019-06-12,
147,2019-06-13,
147,2019-06-16,
147,2019-06-17,
147,2019-06-18,
147,2019-06-19,
147,2019-06-24,0.7406
147,2019-06-26,
147,2019-06-27,
147,2019-06-28,
147,2019-06-29,0.8613
147,2019-07-01,
147,2019-07-02,
147,2019-07-04,
147,2019-07-06,
147,2019-07-07,
147,2019-07-09,
147,2019-07-14,0.8461
147,2019-07-16,
147,2019-07-17,
147,2019-07-19,0.8097
147,2019-07-21,
147,2019-07-22,
147,2019-07-23,
147,2019-07-24,0.8638
147,2019-07-26,
147,2019-07-29,
147,2019-08-01,
147,2019-08-03,0.8474
147,2019-08-05,
147,2019-08-06,
147,2019-08-08,0.8323
147,2019-08-11,
147,2019-08-18,0.8284
147,2019-08-21,
147,2019-08-22,
147,2019-08-23,
147,2019-08-25,
147,2019-08-26,
147,2019-08-27,
147,2019-08-28,0.8403
147,2019-08-30,
147,2019-08-31,
147,2019-09-01,
147,2019-09-04,
147,2019-09-09,
147,2019-09-11,
147,2019-09-12,0.8623
147,2019-09-14,
147,2019-09-15,
147,2019-09-16,
147,2019-09-17,0.8239
147,2019-09-19,
147,2019-09-20,
147,2019-09-21,
147,2019-09-22,
147,2019-09-27,0.8312
147,2019-09-29,
147,2019-09-30,
147,2019-10-01,
147,2019-10-07,
147,2019-10-11,
147,2019-10-12,
147,2019-10-14,
147,2019-10-16,
147,2019-10-17,
147,2019-10-25,
147,2019-10-26,
147,2019-10-27,0.6662
147,2019-11-10,
147,2019-11-13,
147,2019-11-19,
147,2019-11-20,
147,2019-11-30,
